image_name,absolute_path,label
z7_000292_5341122a-a70e-4c34-a92f-4d7faac26450___FAM_B.Rot 3116.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000292_5341122a-a70e-4c34-a92f-4d7faac26450___FAM_B.Rot 3116.JPG,Grape___Black_rot
z7_000293_5407b5fb-baef-4311-8d3a-3eeee4e46115___FAM_B.Rot 0469.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000293_5407b5fb-baef-4311-8d3a-3eeee4e46115___FAM_B.Rot 0469.JPG,Grape___Black_rot
z7_000294_542e6e4a-b83f-4ffa-bef5-f6c79edf75c1___FAM_B.Rot 3512.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000294_542e6e4a-b83f-4ffa-bef5-f6c79edf75c1___FAM_B.Rot 3512.JPG,Grape___Black_rot
z7_000295_5438fe9e-1922-4e2c-8371-993cf0dbb506___FAM_B.Rot 0697.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000295_5438fe9e-1922-4e2c-8371-993cf0dbb506___FAM_B.Rot 0697.JPG,Grape___Black_rot
z7_000296_545a1e0e-4a22-4bfe-94dc-29c0956ad4d4___FAM_B.Rot 3187.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000296_545a1e0e-4a22-4bfe-94dc-29c0956ad4d4___FAM_B.Rot 3187.JPG,Grape___Black_rot
z7_000297_5495808e-cf34-4992-9e68-e93524d5f60e___FAM_B.Rot 3526.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000297_5495808e-cf34-4992-9e68-e93524d5f60e___FAM_B.Rot 3526.JPG,Grape___Black_rot
z7_000298_54a1ee91-785b-4562-bc2d-47cdfdf3c07f___FAM_B.Rot 3245.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000298_54a1ee91-785b-4562-bc2d-47cdfdf3c07f___FAM_B.Rot 3245.JPG,Grape___Black_rot
z7_000299_54a8fdaa-3cd0-413c-bf83-299806f20623___FAM_B.Rot 5072.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000299_54a8fdaa-3cd0-413c-bf83-299806f20623___FAM_B.Rot 5072.JPG,Grape___Black_rot
z7_000300_54d291d6-7cfe-489a-b03e-d79a62fa158f___FAM_B.Rot 3265.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000300_54d291d6-7cfe-489a-b03e-d79a62fa158f___FAM_B.Rot 3265.JPG,Grape___Black_rot
z7_000301_54f5ead3-b7f1-4320-914f-9dc9652c705a___FAM_B.Rot 0419.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000301_54f5ead3-b7f1-4320-914f-9dc9652c705a___FAM_B.Rot 0419.JPG,Grape___Black_rot
z7_000302_554d21fb-757a-47b5-97af-22511dc8dff3___FAM_B.Rot 0647.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000302_554d21fb-757a-47b5-97af-22511dc8dff3___FAM_B.Rot 0647.JPG,Grape___Black_rot
z7_000303_55bd709e-4202-4175-8d60-5302eba8e3d1___FAM_B.Rot 3410.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000303_55bd709e-4202-4175-8d60-5302eba8e3d1___FAM_B.Rot 3410.JPG,Grape___Black_rot
z7_000304_55ca1160-9110-416a-b35d-934c94037269___FAM_B.Rot 3484.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000304_55ca1160-9110-416a-b35d-934c94037269___FAM_B.Rot 3484.JPG,Grape___Black_rot
z7_000305_5600cf30-20d3-4d78-8184-d8100f3d8b3b___FAM_B.Rot 3318.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000305_5600cf30-20d3-4d78-8184-d8100f3d8b3b___FAM_B.Rot 3318.JPG,Grape___Black_rot
z7_000306_56ba4e51-a0c0-4c08-b448-d6a107e38334___FAM_B.Rot 3421.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000306_56ba4e51-a0c0-4c08-b448-d6a107e38334___FAM_B.Rot 3421.JPG,Grape___Black_rot
z7_000307_56fe18c8-e9bf-43ce-b7b8-960400a4555d___FAM_B.Rot 5092.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000307_56fe18c8-e9bf-43ce-b7b8-960400a4555d___FAM_B.Rot 5092.JPG,Grape___Black_rot
z7_000308_57062172-92bd-40fd-8ec5-4f9e8b1e6e11___FAM_B.Rot 3221.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000308_57062172-92bd-40fd-8ec5-4f9e8b1e6e11___FAM_B.Rot 3221.JPG,Grape___Black_rot
z7_000309_5735a4b0-0307-4bae-86f5-d02a2988d7f1___FAM_B.Rot 3536.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000309_5735a4b0-0307-4bae-86f5-d02a2988d7f1___FAM_B.Rot 3536.JPG,Grape___Black_rot
z7_000310_5797a5f5-8bcd-427c-adfb-95961804a98c___FAM_B.Rot 3493.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000310_5797a5f5-8bcd-427c-adfb-95961804a98c___FAM_B.Rot 3493.JPG,Grape___Black_rot
z7_000311_57d3f36f-3d36-4f22-88e9-54f07de2a708___FAM_B.Rot 0601.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000311_57d3f36f-3d36-4f22-88e9-54f07de2a708___FAM_B.Rot 0601.JPG,Grape___Black_rot
z7_000312_58130ddc-0d95-4e13-945d-54de9ef50fb9___FAM_B.Rot 3019.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000312_58130ddc-0d95-4e13-945d-54de9ef50fb9___FAM_B.Rot 3019.JPG,Grape___Black_rot
z7_000313_582eaaed-9c7a-4f3d-a1e8-a8b79efb8175___FAM_B.Rot 3331.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000313_582eaaed-9c7a-4f3d-a1e8-a8b79efb8175___FAM_B.Rot 3331.JPG,Grape___Black_rot
z7_000314_58825c46-8065-482b-8eee-b6a775f69f1c___FAM_B.Rot 0541.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000314_58825c46-8065-482b-8eee-b6a775f69f1c___FAM_B.Rot 0541.JPG,Grape___Black_rot
z7_000315_58ae8c77-be8d-4d37-a521-cca064e464de___FAM_B.Rot 3058.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000315_58ae8c77-be8d-4d37-a521-cca064e464de___FAM_B.Rot 3058.JPG,Grape___Black_rot
z7_000316_58d4a2f5-625a-41e1-87ec-885441b56cd4___FAM_B.Rot 3533.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000316_58d4a2f5-625a-41e1-87ec-885441b56cd4___FAM_B.Rot 3533.JPG,Grape___Black_rot
z7_000317_58e3332c-b8a0-4bb0-9dec-26447ff451cb___FAM_B.Rot 3160.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000317_58e3332c-b8a0-4bb0-9dec-26447ff451cb___FAM_B.Rot 3160.JPG,Grape___Black_rot
z7_000318_595c4a79-8ce8-4480-beee-95b8bf853879___FAM_B.Rot 3173.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000318_595c4a79-8ce8-4480-beee-95b8bf853879___FAM_B.Rot 3173.JPG,Grape___Black_rot
z7_000319_597cb459-6d10-4b4c-b927-c7808cd370a6___FAM_B.Rot 0395.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000319_597cb459-6d10-4b4c-b927-c7808cd370a6___FAM_B.Rot 0395.JPG,Grape___Black_rot
z7_000320_597e8cf7-f504-4eb8-ba2d-b6713bcdf9b8___FAM_B.Rot 3423.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000320_597e8cf7-f504-4eb8-ba2d-b6713bcdf9b8___FAM_B.Rot 3423.JPG,Grape___Black_rot
z7_000321_5982e6f4-421b-41ff-a557-a5f91848695b___FAM_B.Rot 3301.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000321_5982e6f4-421b-41ff-a557-a5f91848695b___FAM_B.Rot 3301.JPG,Grape___Black_rot
z7_000322_59c05cb2-313c-41ac-a9bf-d7469bfa3199___FAM_B.Rot 0375.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000322_59c05cb2-313c-41ac-a9bf-d7469bfa3199___FAM_B.Rot 0375.JPG,Grape___Black_rot
z7_000323_5ad6fd71-d78a-4f4c-b195-1b0a69ae0de3___FAM_B.Rot 3433.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000323_5ad6fd71-d78a-4f4c-b195-1b0a69ae0de3___FAM_B.Rot 3433.JPG,Grape___Black_rot
z7_000324_5b6b8d75-4b0a-44fb-90a5-0be2f002171d___FAM_B.Rot 0597.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000324_5b6b8d75-4b0a-44fb-90a5-0be2f002171d___FAM_B.Rot 0597.JPG,Grape___Black_rot
z7_000325_5c9c6671-580c-47a8-9dda-348dd6b03a78___FAM_B.Rot 3010.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000325_5c9c6671-580c-47a8-9dda-348dd6b03a78___FAM_B.Rot 3010.JPG,Grape___Black_rot
z7_000326_5cb2df5c-c699-4e10-af47-76a4b14858bd___FAM_B.Rot 0738.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000326_5cb2df5c-c699-4e10-af47-76a4b14858bd___FAM_B.Rot 0738.JPG,Grape___Black_rot
z7_000327_5ce9d6df-162c-4488-9b80-eadfcbd1d02c___FAM_B.Rot 0563.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000327_5ce9d6df-162c-4488-9b80-eadfcbd1d02c___FAM_B.Rot 0563.JPG,Grape___Black_rot
z7_000328_5dabcf87-baba-4395-b600-abd6d78a4511___FAM_B.Rot 0506.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000328_5dabcf87-baba-4395-b600-abd6d78a4511___FAM_B.Rot 0506.JPG,Grape___Black_rot
z7_000329_5e12ba62-8d95-4348-9278-6ec81b8b7eea___FAM_B.Rot 3186.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000329_5e12ba62-8d95-4348-9278-6ec81b8b7eea___FAM_B.Rot 3186.JPG,Grape___Black_rot
z7_000330_5e8d554a-6374-4d36-b389-a56cae97a9d7___FAM_B.Rot 3144.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000330_5e8d554a-6374-4d36-b389-a56cae97a9d7___FAM_B.Rot 3144.JPG,Grape___Black_rot
z7_000331_5ea46817-2610-4fe8-b3d5-3a9e21870972___FAM_B.Rot 0605.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000331_5ea46817-2610-4fe8-b3d5-3a9e21870972___FAM_B.Rot 0605.JPG,Grape___Black_rot
z7_000332_5efc6792-c66a-4ec2-8ca2-3a3664c934b8___FAM_B.Rot 0444.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000332_5efc6792-c66a-4ec2-8ca2-3a3664c934b8___FAM_B.Rot 0444.JPG,Grape___Black_rot
z7_000333_5f65a7e2-e422-423b-b4f7-f9c7c6d0ef56___FAM_B.Rot 3210.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000333_5f65a7e2-e422-423b-b4f7-f9c7c6d0ef56___FAM_B.Rot 3210.JPG,Grape___Black_rot
z7_000334_5feef803-3c0a-4dd9-87dd-7705c42b105c___FAM_B.Rot 0642.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000334_5feef803-3c0a-4dd9-87dd-7705c42b105c___FAM_B.Rot 0642.JPG,Grape___Black_rot
z7_000335_5ffd7e9b-c750-4e10-8046-51d0c866fc8e___FAM_B.Rot 3562.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000335_5ffd7e9b-c750-4e10-8046-51d0c866fc8e___FAM_B.Rot 3562.JPG,Grape___Black_rot
z7_000336_602b97d7-0319-4ca2-a8f1-91390a7489de___FAM_B.Rot 3530.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000336_602b97d7-0319-4ca2-a8f1-91390a7489de___FAM_B.Rot 3530.JPG,Grape___Black_rot
z7_000337_60984e35-f9d9-4cc8-8fbd-77a1dd6ece0e___FAM_B.Rot 3171.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000337_60984e35-f9d9-4cc8-8fbd-77a1dd6ece0e___FAM_B.Rot 3171.JPG,Grape___Black_rot
z7_000338_615114a7-bd90-46f4-a2fe-fb4021bbf4d1___FAM_B.Rot 3227.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000338_615114a7-bd90-46f4-a2fe-fb4021bbf4d1___FAM_B.Rot 3227.JPG,Grape___Black_rot
z7_000339_615a2495-64c3-42c6-9388-c2569f0009b5___FAM_B.Rot 3582.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000339_615a2495-64c3-42c6-9388-c2569f0009b5___FAM_B.Rot 3582.JPG,Grape___Black_rot
z7_000340_61c865cc-fecf-437d-aa7d-e1d836723f62___FAM_B.Rot 3040.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000340_61c865cc-fecf-437d-aa7d-e1d836723f62___FAM_B.Rot 3040.JPG,Grape___Black_rot
z7_000341_61d82157-b873-457a-ae37-0ed62d6e8c51___FAM_B.Rot 3135.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000341_61d82157-b873-457a-ae37-0ed62d6e8c51___FAM_B.Rot 3135.JPG,Grape___Black_rot
z7_000342_61ee5a5b-2a7f-4948-8041-bd1dbf086d7b___FAM_B.Rot 0651.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000342_61ee5a5b-2a7f-4948-8041-bd1dbf086d7b___FAM_B.Rot 0651.JPG,Grape___Black_rot
z7_000343_61fecacf-f422-43be-964a-d6f3f6e3cac7___FAM_B.Rot 0527.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000343_61fecacf-f422-43be-964a-d6f3f6e3cac7___FAM_B.Rot 0527.JPG,Grape___Black_rot
z7_000344_61fff4d4-7012-4171-bfed-5ca53f55abdb___FAM_B.Rot 0352.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000344_61fff4d4-7012-4171-bfed-5ca53f55abdb___FAM_B.Rot 0352.JPG,Grape___Black_rot
z7_000345_622a1243-a2f2-4888-aed6-0eb3186b6e7e___FAM_B.Rot 3603.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000345_622a1243-a2f2-4888-aed6-0eb3186b6e7e___FAM_B.Rot 3603.JPG,Grape___Black_rot
z7_000346_62a898be-2abb-47e8-9750-fecdb4ba2f7a___FAM_B.Rot 3257.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000346_62a898be-2abb-47e8-9750-fecdb4ba2f7a___FAM_B.Rot 3257.JPG,Grape___Black_rot
z7_000347_630cea2f-1457-4f55-b9cf-ca3a5362fd63___FAM_B.Rot 3075.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000347_630cea2f-1457-4f55-b9cf-ca3a5362fd63___FAM_B.Rot 3075.JPG,Grape___Black_rot
z7_000348_630f9eef-10a2-4f0d-a6d3-dc75e4a5cd74___FAM_B.Rot 5106.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000348_630f9eef-10a2-4f0d-a6d3-dc75e4a5cd74___FAM_B.Rot 5106.JPG,Grape___Black_rot
z7_000349_63182b9b-643f-41e1-a3d3-6d1c18c201ab___FAM_B.Rot 0553.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000349_63182b9b-643f-41e1-a3d3-6d1c18c201ab___FAM_B.Rot 0553.JPG,Grape___Black_rot
z7_000350_636b8472-ce10-4889-a68f-c71d407768e6___FAM_B.Rot 3573.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000350_636b8472-ce10-4889-a68f-c71d407768e6___FAM_B.Rot 3573.JPG,Grape___Black_rot
z7_000351_637315db-ce84-425a-b2d3-4284e8a8e3c5___FAM_B.Rot 0347.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000351_637315db-ce84-425a-b2d3-4284e8a8e3c5___FAM_B.Rot 0347.JPG,Grape___Black_rot
z7_000352_639728f8-1d6b-4f6f-860c-2c48653eb564___FAM_B.Rot 3547.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000352_639728f8-1d6b-4f6f-860c-2c48653eb564___FAM_B.Rot 3547.JPG,Grape___Black_rot
z7_000353_63e24d93-6779-49b5-b0d0-d793cd68943b___FAM_B.Rot 3436.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000353_63e24d93-6779-49b5-b0d0-d793cd68943b___FAM_B.Rot 3436.JPG,Grape___Black_rot
z7_000354_6477cd76-093e-47e5-a3e8-5792a075e846___FAM_B.Rot 3085.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000354_6477cd76-093e-47e5-a3e8-5792a075e846___FAM_B.Rot 3085.JPG,Grape___Black_rot
z7_000355_6488bb78-31c7-4836-b562-54ef77da753f___FAM_B.Rot 5073.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000355_6488bb78-31c7-4836-b562-54ef77da753f___FAM_B.Rot 5073.JPG,Grape___Black_rot
z7_000356_64b72059-d3f9-4378-8ee5-e18f352e9784___FAM_B.Rot 3543.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000356_64b72059-d3f9-4378-8ee5-e18f352e9784___FAM_B.Rot 3543.JPG,Grape___Black_rot
z7_000357_64e0f03c-56e7-409e-8e0c-77d3e4bbb7ee___FAM_B.Rot 5064.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000357_64e0f03c-56e7-409e-8e0c-77d3e4bbb7ee___FAM_B.Rot 5064.JPG,Grape___Black_rot
z7_000358_65d7b3e2-5835-45fe-ba18-da9f7a01eff0___FAM_B.Rot 0470.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000358_65d7b3e2-5835-45fe-ba18-da9f7a01eff0___FAM_B.Rot 0470.JPG,Grape___Black_rot
z7_000359_65fb7d1a-293a-4580-ab2b-405a1a9dfe1a___FAM_B.Rot 0733.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000359_65fb7d1a-293a-4580-ab2b-405a1a9dfe1a___FAM_B.Rot 0733.JPG,Grape___Black_rot
z7_000360_6639a881-3f47-489b-a2d9-3d55b1556c36___FAM_B.Rot 3451.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000360_6639a881-3f47-489b-a2d9-3d55b1556c36___FAM_B.Rot 3451.JPG,Grape___Black_rot
z7_000361_669168c0-ff03-4708-a10a-153d5cd1e10f___FAM_B.Rot 3481.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000361_669168c0-ff03-4708-a10a-153d5cd1e10f___FAM_B.Rot 3481.JPG,Grape___Black_rot
z7_000362_66f6bb0c-ff8d-42a4-a3cd-e0a23ab02761___FAM_B.Rot 0405.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000362_66f6bb0c-ff8d-42a4-a3cd-e0a23ab02761___FAM_B.Rot 0405.JPG,Grape___Black_rot
z7_000363_671c5fce-9cae-430f-b798-d7ff4a859773___FAM_B.Rot 3125.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000363_671c5fce-9cae-430f-b798-d7ff4a859773___FAM_B.Rot 3125.JPG,Grape___Black_rot
z7_000364_674d1b13-c042-4b8d-8df3-406ba1ea6c9f___FAM_B.Rot 0736.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000364_674d1b13-c042-4b8d-8df3-406ba1ea6c9f___FAM_B.Rot 0736.JPG,Grape___Black_rot
z7_000365_67dccc3a-0d41-49ee-a4f8-70cc9428443c___FAM_B.Rot 3370.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000365_67dccc3a-0d41-49ee-a4f8-70cc9428443c___FAM_B.Rot 3370.JPG,Grape___Black_rot
z7_000366_6800b0b9-899d-40fe-bd1b-53304fa6c98c___FAM_B.Rot 0540.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000366_6800b0b9-899d-40fe-bd1b-53304fa6c98c___FAM_B.Rot 0540.JPG,Grape___Black_rot
z7_000367_68083fb3-c433-43d8-a509-7435803558fc___FAM_B.Rot 3185.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000367_68083fb3-c433-43d8-a509-7435803558fc___FAM_B.Rot 3185.JPG,Grape___Black_rot
z7_000368_6813e6bf-0878-4e6b-85a2-24e2a7c563d0___FAM_B.Rot 3385.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000368_6813e6bf-0878-4e6b-85a2-24e2a7c563d0___FAM_B.Rot 3385.JPG,Grape___Black_rot
z7_000369_68318beb-9638-494e-af5f-ef82c30943f2___FAM_B.Rot 0764.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000369_68318beb-9638-494e-af5f-ef82c30943f2___FAM_B.Rot 0764.JPG,Grape___Black_rot
z7_000370_6860dc05-fdb1-4cc6-a94d-652519e34e42___FAM_B.Rot 3214.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000370_6860dc05-fdb1-4cc6-a94d-652519e34e42___FAM_B.Rot 3214.JPG,Grape___Black_rot
z7_000371_690624b3-100d-4a73-b824-9b55886cd6fe___FAM_B.Rot 3104.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000371_690624b3-100d-4a73-b824-9b55886cd6fe___FAM_B.Rot 3104.JPG,Grape___Black_rot
z7_000372_69471ae8-e051-4b67-9d66-2ce2cdc8256c___FAM_B.Rot 0453.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000372_69471ae8-e051-4b67-9d66-2ce2cdc8256c___FAM_B.Rot 0453.JPG,Grape___Black_rot
z7_000373_69b68016-b0a9-437f-b8a2-3cec7b1ced89___FAM_B.Rot 0370.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000373_69b68016-b0a9-437f-b8a2-3cec7b1ced89___FAM_B.Rot 0370.JPG,Grape___Black_rot
z7_000374_6a140925-ad57-4690-abc4-0aad99a706e8___FAM_B.Rot 0554.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000374_6a140925-ad57-4690-abc4-0aad99a706e8___FAM_B.Rot 0554.JPG,Grape___Black_rot
z7_000375_6a292305-78bc-4000-ad62-857b4261fec5___FAM_B.Rot 5090.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000375_6a292305-78bc-4000-ad62-857b4261fec5___FAM_B.Rot 5090.JPG,Grape___Black_rot
z7_000376_6a7b59ac-9e36-4c8c-bbe5-3ab4bbfe7d26___FAM_B.Rot 0565.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000376_6a7b59ac-9e36-4c8c-bbe5-3ab4bbfe7d26___FAM_B.Rot 0565.JPG,Grape___Black_rot
z7_000377_6a9a646a-60df-4044-94bc-fc3f0fad2fca___FAM_B.Rot 3235.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000377_6a9a646a-60df-4044-94bc-fc3f0fad2fca___FAM_B.Rot 3235.JPG,Grape___Black_rot
z7_000378_6acf2de1-9910-489e-b856-95bc36d5e37d___FAM_B.Rot 0754.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000378_6acf2de1-9910-489e-b856-95bc36d5e37d___FAM_B.Rot 0754.JPG,Grape___Black_rot
z7_000379_6af6c1ca-f911-4083-81e7-c3b46ab60888___FAM_B.Rot 0674.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000379_6af6c1ca-f911-4083-81e7-c3b46ab60888___FAM_B.Rot 0674.JPG,Grape___Black_rot
z7_000380_6b3a82f8-61f3-4060-aa07-ff552894ef35___FAM_B.Rot 3440.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000380_6b3a82f8-61f3-4060-aa07-ff552894ef35___FAM_B.Rot 3440.JPG,Grape___Black_rot
z7_000381_6b67fbeb-d3c7-4a48-a558-c2bd239690eb___FAM_B.Rot 3463.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000381_6b67fbeb-d3c7-4a48-a558-c2bd239690eb___FAM_B.Rot 3463.JPG,Grape___Black_rot
z7_000382_6be690ba-4572-4b46-84ec-fc8dbc567130___FAM_B.Rot 3126.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000382_6be690ba-4572-4b46-84ec-fc8dbc567130___FAM_B.Rot 3126.JPG,Grape___Black_rot
z7_000383_6beb01f8-b03b-4f0b-b74e-dd8731c495c8___FAM_B.Rot 0668.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000383_6beb01f8-b03b-4f0b-b74e-dd8731c495c8___FAM_B.Rot 0668.JPG,Grape___Black_rot
z7_000384_6bff8f3e-3b61-450f-8daf-5a236d34be61___FAM_B.Rot 3601.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000384_6bff8f3e-3b61-450f-8daf-5a236d34be61___FAM_B.Rot 3601.JPG,Grape___Black_rot
z7_000385_6c3e8837-3eb0-458f-937e-79cbbba40052___FAM_B.Rot 3137.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000385_6c3e8837-3eb0-458f-937e-79cbbba40052___FAM_B.Rot 3137.JPG,Grape___Black_rot
z7_000386_6c466f8c-fb76-4ae4-90fa-5763875c477e___FAM_B.Rot 3354.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000386_6c466f8c-fb76-4ae4-90fa-5763875c477e___FAM_B.Rot 3354.JPG,Grape___Black_rot
z7_000387_6caab237-d422-4d7d-aa49-a7eeee67f79b___FAM_B.Rot 0569.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000387_6caab237-d422-4d7d-aa49-a7eeee67f79b___FAM_B.Rot 0569.JPG,Grape___Black_rot
z7_000388_6cb9a452-597b-4e9f-8bdc-f48aa398874d___FAM_B.Rot 0678.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000388_6cb9a452-597b-4e9f-8bdc-f48aa398874d___FAM_B.Rot 0678.JPG,Grape___Black_rot
z7_000389_6cd047c1-d4c4-4215-8e8a-d81c7f5a3669___FAM_B.Rot 0408.JPG,C:/Users/sriha/Downloads/disease dataset/Grape___Black_rot/z7_000389_6cd047c1-d4c4-4215-8e8a-d81c7f5a3669___FAM_B.Rot 0408.JPG,Grape___Black_rot
